texto,categoria
"Pedido cancelado não consigo coletar e nem desalocam a rota Aceitei um pedido onde 2 coeltas foram canceladas. Após 15 minutos deslocaram a rota. Em seguida e já disponível, aceitei o mesmo pedido no mesmo local. Estou presa nele. Não posso dar saída https://******* que não vou coletar. O estabelecimento não tem o que fazer. Dizem que somente o Ifood pode resolver. Não há suporte humano. Apenas msgs repetidas que não resolvem o problema. Já desliguei o APP e não atualiza.  Como proceder?  Estou mais de uma hora e me sinto prejudicada. Não há respaldo e solução adequada. A loja não faz questão de ajudar também. Gentileza dar retorno efetivo.",Problemas com App
"Loja e atendente do Ifood me desrespeitaram Fiz uma compra com prazo de entrega para as 00:33. São 2h da manhã e até agora o pedido não foi entregue. A loja parou de me responder e passou a ignorar minhas mensagens. Solicitei o cancelamento. O atendente do Ifood me deu opções, mas cliquei no botão errado. Imediatamente, informei ao atendente do erro. Ele visualizou. Não respondeu e passou a ignorar as minhas mensagens, após deixar uma mensagem de AMEAÇA dizendo que caso eu cancelasse, eu perderia o direito ao voucher (que receberia por esse desrespeito). O atendente disse que retornaria em 15 minutos à conversa. Já faz mais de meia hora e ele não me respondeu. Não sei se ele tem alguma meta de enganar clientes para bater ou se foi irresponsabilidade. Sei que estou desrespeitado. Não jantei. Pelo horário não há mais lojas da categoria para eu realizar a minha compra. Não sou obrigado a passar por esse tipo de situação. Essa loja deveria ser retirada do catálogo. Coloco em anexo todos os prints.","Problemas com Loja, Problemas com App"
Quero exclusão da minha conta junto ao Ifood. Quero exclusão da minha conta junto e dos meus dados junto ao Ifood.Estou cansado de receber ofertas [Editado pelo Reclame Aqui] com cupons que não funcionam e oferecimento de serviços que não estão disponíveis em minha região.A gota d'água foi a reclamação não atendida a qual deixarei em anexo a esta.Não quero estar associado a uma empresa tão desrespeitosa com seus clientes.,Problemas com Cliente
"modal sempre rodei de bicicleta, não tenho CNH. de uma hora para outra, minha conta mudou para moto sem eu ao menos pedir essa alteração.  além de mudar para moto pediu para que eu atualizasse a minha CNH, e a minha saúde de conta desceu do verde para o vermelho",Problemas com App
"2 entregas que não chegaram (McDonalds) Totalmente insatisfeito, hoje fiz dois pedidos na unidade Mc Donalds da Barão de Mauá, um deles pela própria plataforma do McDonalds e outra diretamente pela iFood e nenhuma das duas foram entregues. Não houve contato em nenhum momento.",Problemas com Loja
"Desrespeito vindo do proprietário do restaurante. Fiz um pedido pelo iFood, pedindo duas porções de batatas de 500g cada. Quando o motoboy chegou e eu fui ver, percebi que o pedido estava errado. Ao invés de duas porções, veio uma só, e ainda por cima era bem menos do que eu tinha pago. Então, fiz uma reclamação no iFood, contando o erro e pedindo o reembolso, já que paguei por algo que não recebi.O problema é que o dono do restaurante não só negou o erro várias vezes (coisa que me fez até perder a paciência uma hora), como ainda invadiu minha privacidade e ligou para o meu número pessoal de forma super grosseira e estúpida. Ele me ameaçou dizendo que mandaria um motoboy na minha casa e, para piorar, fez com que o reembolso do iFood fosse transferido direto para a conta dele, afinal ele exigiu incansavelmente que eu devolvesse a batata que eu já havia comido (???)Então eu tenho todas as ligações gravadas e espero que o ifood tome todas as medidas necessárias.",Problemas com Loja
"Pedi um combo de lanche do burgue king não recebi o lanche  e não tive resposta no chat Solicitei um combo de lanche pelo Ifood no burger king localizada na avenida América, Rio de janeiro. Eu não recebi meu pedido e nem a resposta. Gastei 48,95 e quero receber meu dinheiro de volta.",Problemas com Loja
"Fui bloqueado cancelado a plataforma me bloqueou simplesmente por eu ter passado mais de 90 dias sem utilizar o aplicativo por ter arrumado um emprego fixo,nunca tive problema com cliente nunca tive problema com estabelecimento e simplesmente a plataforma cancelou a minha conta sem nenhuma justificativa Eu acho que isso é desnecessário até porque a gente não tem vínculo empregatício nenhum com a plataforma ela não cobre nenhum vínculo empregatício para nenhum colaborador tenho Então a gente tem o direito de acessar o aplicativo quando nos é conveniente",Problemas com App
"Alergico imprudência O pedido veio errado e uma das regras de cancelamento seria alérgicos.Escrevi, está na nota fiscal, mas o restaurante ignorou minhas observacoes, por fim, mandou errado e fui obrigada a jogar no lixo.Infelizmente tenho alergia e como vou conseguir? O KANI possui um ingrediente nele que não posso consumir.Informei, e não quiseram me fornecer o reembolso, pois não estava diante das regras. Mas, está sim no regulamento do ifood.Se não tivesse citado, ainda coloquei atenção, coloquei alergico, especifiquei.Anexei a foto, descrito alergico, atenção.Critérios que Permitem Reembolso/Cancelamento:Apenas em situações que impactam diretamente a segurança alimentar, como: alimentos estragados, contaminados, presença de corpos estranhos (como bichos ou cabelos), bolor, estar vencido, ou riscos de alergias.Se consumisse e passasse, sem convênio quem ia pagar? Constava na nota, quem trabalha no ramo alimentício, precisa olhar.",Problemas com Loja
"Pedido cancelado não consigo coletar e nem desalocam a rota Aceitei um pedido onde 2 coeltas foram canceladas. Após 15 minutos deslocaram a rota. Em seguida e já disponível, aceitei o mesmo pedido no mesmo local. Estou presa nele. Não posso dar saída https://******* que não vou coletar. O estabelecimento não tem o que fazer. Dizem que somente o Ifood pode resolver. Não há suporte humano. Apenas msgs repetidas que não resolvem o problema. Já desliguei o APP e não atualiza.  Como proceder?  Estou mais de uma hora e me sinto prejudicada. Não há respaldo e solução adequada. A loja não faz questão de ajudar também. Gentileza dar retorno efetivo.",Problemas com App
Ifood Fiz compras de supermercado dois dias e cancelaram ambas as vezes.,Problemas com App
Quero exclusão da minha conta junto ao Ifood. Quero exclusão da minha conta junto e dos meus dados junto ao Ifood.Estou cansado de receber ofertas [Editado pelo Reclame Aqui] com cupons que não funcionam e oferecimento de serviços que não estão disponíveis em minha região.A gota d'água foi a reclamação não atendida a qual deixarei em anexo a esta.Não quero estar associado a uma empresa tão desrespeitosa com seus clientes.,Problemas com Cliente
"modal sempre rodei de bicicleta, não tenho CNH. de uma hora para outra, minha conta mudou para moto sem eu ao menos pedir essa alteração.  além de mudar para moto pediu para que eu atualizasse a minha CNH, e a minha saúde de conta desceu do verde para o vermelho",Problemas com App
"2 entregas que não chegaram (McDonalds) Totalmente insatisfeito, hoje fiz dois pedidos na unidade Mc Donalds da Barão de Mauá, um deles pela própria plataforma do McDonalds e outra diretamente pela iFood e nenhuma das duas foram entregues. Não houve contato em nenhum momento.",Problemas com Loja
"Desrespeito vindo do proprietário do restaurante. Fiz um pedido pelo iFood, pedindo duas porções de batatas de 500g cada. Quando o motoboy chegou e eu fui ver, percebi que o pedido estava errado. Ao invés de duas porções, veio uma só, e ainda por cima era bem menos do que eu tinha pago. Então, fiz uma reclamação no iFood, contando o erro e pedindo o reembolso, já que paguei por algo que não recebi.O problema é que o dono do restaurante não só negou o erro várias vezes (coisa que me fez até perder a paciência uma hora), como ainda invadiu minha privacidade e ligou para o meu número pessoal de forma super grosseira e estúpida. Ele me ameaçou dizendo que mandaria um motoboy na minha casa e, para piorar, fez com que o reembolso do iFood fosse transferido direto para a conta dele, afinal ele exigiu incansavelmente que eu devolvesse a batata que eu já havia comido (???)Então eu tenho todas as ligações gravadas e espero que o ifood tome todas as medidas necessárias.",Problemas com Loja
"Pedi um combo de lanche do burgue king não recebi o lanche  e não tive resposta no chat Solicitei um combo de lanche pelo Ifood no burger king localizada na avenida América, Rio de janeiro. Eu não recebi meu pedido e nem a resposta. Gastei 48,95 e quero receber meu dinheiro de volta.",Problemas com App
"Fui bloqueado cancelado a plataforma me bloqueou simplesmente por eu ter passado mais de 90 dias sem utilizar o aplicativo por ter arrumado um emprego fixo,nunca tive problema com cliente nunca tive problema com estabelecimento e simplesmente a plataforma cancelou a minha conta sem nenhuma justificativa Eu acho que isso é desnecessário até porque a gente não tem vínculo empregatício nenhum com a plataforma ela não cobre nenhum vínculo empregatício para nenhum colaborador tenho Então a gente tem o direito de acessar o aplicativo quando nos é conveniente",Problemas com App
"Alergico imprudência O pedido veio errado e uma das regras de cancelamento seria alérgicos.Escrevi, está na nota fiscal, mas o restaurante ignorou minhas observacoes, por fim, mandou errado e fui obrigada a jogar no lixo.Infelizmente tenho alergia e como vou conseguir? O KANI possui um ingrediente nele que não posso consumir.Informei, e não quiseram me fornecer o reembolso, pois não estava diante das regras. Mas, está sim no regulamento do ifood.Se não tivesse citado, ainda coloquei atenção, coloquei alergico, especifiquei.Anexei a foto, descrito alergico, atenção.Critérios que Permitem Reembolso/Cancelamento:Apenas em situações que impactam diretamente a segurança alimentar, como: alimentos estragados, contaminados, presença de corpos estranhos (como bichos ou cabelos), bolor, estar vencido, ou riscos de alergias.Se consumisse e passasse, sem convênio quem ia pagar? Constava na nota, quem trabalha no ramo alimentício, precisa olhar.",Problemas com Loja
"Pedido cancelado não consigo coletar e nem desalocam a rota Aceitei um pedido onde 2 coeltas foram canceladas. Após 15 minutos deslocaram a rota. Em seguida e já disponível, aceitei o mesmo pedido no mesmo local. Estou presa nele. Não posso dar saída https://******* que não vou coletar. O estabelecimento não tem o que fazer. Dizem que somente o Ifood pode resolver. Não há suporte humano. Apenas msgs repetidas que não resolvem o problema. Já desliguei o APP e não atualiza.  Como proceder?  Estou mais de uma hora e me sinto prejudicada. Não há respaldo e solução adequada. A loja não faz questão de ajudar também. Gentileza dar retorno efetivo.",Problemas com App
Ifood Fiz compras de supermercado dois dias e cancelaram ambas as vezes.,Problemas com App
"Falta dr suporte! Estou vinculado e entregô que por sua fez me conectou com a CS.Não teoria o ****** da CS era para dar apoio quando necessário, na prática eu não estou recebendo retorno das mensagens via WhatsApp. Estou restrito a 1 hr, da limpei os dados do app 2 vezes e continua restrito!O ****** da CS que era para dar apoio não responde e não atende!",Problemas com App
